단지번호,단지명,시구,자치구,동,위도,경도,학교수,성취_평균_avg,성취_평균_max,특목고진학_합,특목고진학_avg,사립여부_비율,시구_학교수,시구_성취_평균_avg,시구_성취_평균_max,시구_특목고진학_avg,시구_특목고진학_max,시_학교수,시_성취_평균_avg,시_성취_평균_max,시_특목고진학_avg,시_특목고진학_max,학군_매칭,학군_성취율,학군_특목고,점수_성취율,점수_특목고,점수_학군
3286,한가람세경,안양시 동안구,,관양동,37.396395,126.955127,1.0,76.3,76.3,0.0,0.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,76.3,0.0,65.19999999999999,0.0,45.63999999999999
8775,초원8단지세경,안양시 동안구,,평촌동,37.390665,126.963292,,,,,,,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,78.56666666666666,13.733333333333333,74.26666666666665,68.66666666666667,72.58666666666664
10307,목동롯데캐슬위너,강서구,,등촌동,37.546745,126.867264,1.0,76.9,76.9,10.0,10.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,76.9,10.0,67.60000000000002,50.0,62.320000000000014
74,광장현대3단지,송파구,,풍납동,37.540702,127.098828,1.0,71.1,71.1,1.0,1.0,1.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,71.1,1.0,44.39999999999998,5.0,32.579999999999984
119341,고덕아르테온,강동구,,강일동,37.555058,127.168387,3.0,70.3,73.7,10.0,3.333333333333333,0.0,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,동,70.3,3.333333333333333,41.19999999999999,16.666666666666664,33.83999999999999
2969,청솔주공9단지,성남시 분당구,,구미동,37.352416,127.11429,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
165357,판교밸리제일풍경채,성남시 수정구,,고등동,37.427125,127.099329,,,,,,,10.0,73.02000000000001,79.7,2.4,14.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,73.02000000000001,2.4,52.08000000000004,12.0,40.056000000000026
115706,목동파크자이,양천구,,신정동,37.509412,126.86874,,,,,,,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,시구,71.30000000000001,9.22222222222222,45.200000000000045,46.1111111111111,45.47333333333336
26106,송파파인타운7단지,강남구,,율현동,37.479158,127.130965,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
147185,송파더플래티넘,송파구,,가락동,37.502968,127.136021,2.0,74.75,75.7,7.0,3.5,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,74.75,3.5,59.0,17.5,46.55
3022,목련3단지,안양시 동안구,,비산동,37.389306,126.955361,1.0,69.6,69.6,1.0,1.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,69.6,1.0,38.39999999999998,5.0,28.37999999999998
3449,문래삼환,영등포구,,당산동1가,37.513694,126.8899,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
1211,동아에코빌,영등포구,,당산동1가,37.509046,126.898678,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
3090,석수e-편한세상,안양시 만안구,,석수동,37.414989,126.913636,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
148722,수지구청역롯데캐슬하이브엘(민간임대),용인시 기흥구,,보정동,37.32107,127.099329,1.0,81.8,81.8,17.0,17.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,81.8,17.0,87.19999999999999,85.0,86.53999999999999
703,문래두산위브,영등포구,,당산동1가,37.517216,126.885968,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
136,이화우성,영등포구,,대림동,37.489954,126.893983,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
103577,서초힐스,서초구,,우면동,37.45746,127.018151,1.0,71.5,71.5,2.0,2.0,0.0,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,동,71.5,2.0,46.0,10.0,35.2
166537,힐스테이트e편한세상문정,송파구,,가락동,37.489092,127.134467,2.0,74.75,75.7,7.0,3.5,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,74.75,3.5,59.0,17.5,46.55
422,현대리버빌1지구,송파구,,신천동,37.53062,127.115581,1.0,83.0,83.0,13.0,13.0,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,83.0,13.0,92.0,65.0,83.89999999999999
112793,동천센트럴자이,성남시 분당구,,금곡동,37.341629,127.093836,1.0,78.5,78.5,0.0,,0.0,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,78.5,8.76,74.0,43.8,64.94
159777,e편한세상금빛그랑메종2단지,성남시 수정구,,단대동,37.442751,127.162619,3.0,70.63333333333334,74.0,1.0,0.3333333333333333,0.0,10.0,73.02000000000001,79.7,2.4,14.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,70.63333333333334,0.3333333333333333,42.53333333333336,1.6666666666666667,30.27333333333335
112441,광교두산위브(실버주택),수원시 영통구,,원천동,37.280461,127.051199,3.0,74.73333333333333,78.3,12.0,4.0,0.3333333333333333,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,74.73333333333333,4.0,58.93333333333334,20.0,47.25333333333333
129,현대(74-30),영등포구,,대림동,37.496233,126.892952,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
633,현대백조,송파구,,가락동,37.509087,127.129216,2.0,74.75,75.7,7.0,3.5,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,74.75,3.5,59.0,17.5,46.55
122682,평촌어바인퍼스트,군포시,,금정동,37.372609,126.956052,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
159780,e편한세상금빛그랑메종4단지,성남시 수정구,,단대동,37.445153,127.165928,3.0,70.63333333333334,74.0,1.0,0.3333333333333333,0.0,10.0,73.02000000000001,79.7,2.4,14.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,70.63333333333334,0.3333333333333333,42.53333333333336,1.6666666666666667,30.27333333333335
3080,더포레스트힐,안양시 동안구,,비산동,37.406045,126.932831,1.0,69.6,69.6,1.0,1.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,69.6,1.0,38.39999999999998,5.0,28.37999999999998
163177,광명센트럴아이파크,구로구,,개봉동,37.482754,126.857974,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
102624,광교호반베르디움(1184),수원시 영통구,,이의동,37.307307,127.043559,2.0,80.1,81.3,21.0,10.5,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,80.1,10.5,80.39999999999998,52.5,72.02999999999997
1348,가양9단지,강서구,,가양동,37.558777,126.863756,1.0,67.6,67.6,4.0,4.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,67.6,4.0,30.399999999999977,20.0,27.279999999999983
870,염창동아3차,강서구,,등촌동,37.549809,126.877709,1.0,76.9,76.9,10.0,10.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,76.9,10.0,67.60000000000002,50.0,62.320000000000014
19578,프라이어팰리스,강동구,,고덕동,37.553577,127.139779,2.0,73.95,74.7,27.0,13.5,0.5,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,동,73.95,13.5,55.80000000000002,67.5,59.31000000000001
102119,광교e편한세상2차,수원시 영통구,,이의동,37.306725,127.046297,2.0,80.1,81.3,21.0,10.5,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,80.1,10.5,80.39999999999998,52.5,72.02999999999997
103281,e편한세상인덕원더퍼스트,안양시 동안구,,평촌동,37.387806,126.978599,,,,,,,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,78.56666666666666,13.733333333333333,74.26666666666665,68.66666666666667,72.58666666666664
2004,석수역푸르지오,안양시 만안구,,석수동,37.433476,126.904555,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
9937,신도림현대,영등포구,,대림동,37.504962,126.886026,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
3033,문정래미안,송파구,,가락동,37.490585,127.130664,2.0,74.75,75.7,7.0,3.5,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,74.75,3.5,59.0,17.5,46.55
18542,성남어울림,성남시 수정구,,수진동,37.430637,127.138566,1.0,72.1,72.1,0.0,0.0,0.0,10.0,73.02000000000001,79.7,2.4,14.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,72.1,0.0,48.39999999999998,0.0,33.87999999999998
22752,샛별한양1단지,안양시 동안구,,관양동,37.396872,126.94892,1.0,76.3,76.3,0.0,0.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,76.3,0.0,65.19999999999999,0.0,45.63999999999999
1216,거성파스텔,양천구,,목동,37.531536,126.891967,2.0,70.5,74.2,26.0,13.0,0.5,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,동,70.5,13.0,42.0,65.0,48.9
694,우성1차,영등포구,,대림동,37.496461,126.900888,2.0,68.94999999999999,71.6,2.0,1.0,0.0,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,동,68.94999999999999,1.0,35.799999999999955,5.0,26.559999999999967
76,현대8단지,송파구,,풍납동,37.542105,127.099694,1.0,71.1,71.1,1.0,1.0,1.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,71.1,1.0,44.39999999999998,5.0,32.579999999999984
2591,"까치롯데,선경",성남시 분당구,,구미동,37.347022,127.113563,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
2662,매화마을공무원1단지,성남시 분당구,,야탑동,37.415986,127.134893,1.0,72.7,72.7,0.0,0.0,0.0,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,72.7,0.0,50.80000000000001,0.0,35.56
109996,힐스테이트기흥,용인시 기흥구,,구갈동,37.27486,127.117962,1.0,75.9,75.9,1.0,1.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,75.9,1.0,63.60000000000002,5.0,46.02000000000001
8714,신도림5차e-편한세상,양천구,,신정동,37.506805,126.880796,,,,,,,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,시구,71.30000000000001,9.22222222222222,45.200000000000045,46.1111111111111,45.47333333333336
147085,안양어반포레자연앤e편한세상,안양시 동안구,,비산동,37.391393,126.922794,1.0,69.6,69.6,1.0,1.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,69.6,1.0,38.39999999999998,5.0,28.37999999999998
1483,초원2단지대림,안양시 동안구,,평촌동,37.388325,126.964657,,,,,,,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,78.56666666666666,13.733333333333333,74.26666666666665,68.66666666666667,72.58666666666664
8213,진산마을삼성5차,용인시 기흥구,,보정동,37.317472,127.095193,1.0,81.8,81.8,17.0,17.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,81.8,17.0,87.19999999999999,85.0,86.53999999999999
131224,마곡엠밸리9단지,강서구,,공항동,37.562083,126.818879,2.0,68.5,69.4,4.0,2.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,68.5,2.0,34.0,10.0,26.8
131485,우장산숲아이파크,강서구,,내발산동,37.545133,126.839478,4.0,76.05000000000001,77.9,24.0,6.0,0.75,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,76.05000000000001,6.0,64.20000000000005,30.0,53.940000000000026
3349,현대,구로구,,개봉동,37.492453,126.85836,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
608,건영,강남구,,율현동,37.482,127.125324,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
1353,까치신원,성남시 분당구,,구미동,37.349116,127.114035,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
11234,독산중앙하이츠빌,금천구,,가산동,37.464875,126.888904,,,,,,,9.0,67.45555555555556,76.6,1.0,4.0,9,67.45555555555556,76.6,1.0,4.0,시구,67.45555555555556,1.0,29.82222222222225,5.0,22.37555555555557
1196,가락쌍용2차,강남구,,수서동,37.501756,127.122425,2.0,78.35,83.9,14.0,7.0,0.0,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,동,78.35,7.0,73.39999999999998,35.0,61.87999999999998
11491,까치건영,성남시 분당구,,구미동,37.348222,127.107815,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
107504,마곡엠밸리14단지,강서구,,공항동,37.556556,126.824685,2.0,68.5,69.4,4.0,2.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,68.5,2.0,34.0,10.0,26.8
1034,태진한솔,강서구,,등촌동,37.549065,126.874302,1.0,76.9,76.9,10.0,10.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,76.9,10.0,67.60000000000002,50.0,62.320000000000014
106,한마을,구로구,,개봉동,37.49533,126.862308,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
2900,청솔유천화인,성남시 분당구,,구미동,37.354141,127.107655,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
2942,"청솔서광,영남",성남시 분당구,,구미동,37.351956,127.107094,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
1462,공작성일,안양시 동안구,,관양동,37.399462,126.958529,1.0,76.3,76.3,0.0,0.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,76.3,0.0,65.19999999999999,0.0,45.63999999999999
8390,주공그린빌,안양시 만안구,,석수동,37.420957,126.91007,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
101193,여월휴먼시아3단지,부천시 오정구,,여월동,37.509418,126.806219,2.0,73.5,74.8,5.0,2.5,0.0,6.0,69.51666666666667,74.8,1.1666666666666667,4.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,73.5,2.5,54.0,12.5,41.55
2879,청솔계룡,성남시 분당구,,구미동,37.353011,127.107205,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
625,현대리버빌2차,송파구,,신천동,37.532249,127.116569,1.0,83.0,83.0,13.0,13.0,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,83.0,13.0,92.0,65.0,83.89999999999999
124842,판교퍼스트힐푸르지오,성남시 분당구,,대장동,37.374505,127.07006,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
2063,"푸른벽산,신성,쌍용",성남시 분당구,,백현동,37.369695,127.126283,2.0,79.2,84.2,18.0,9.0,0.0,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,79.2,9.0,76.80000000000001,45.0,67.26
8194,인덕원대림2차,안양시 동안구,,평촌동,37.391978,126.976532,,,,,,,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,78.56666666666666,13.733333333333333,74.26666666666665,68.66666666666667,72.58666666666664
2799,현대,안양시 만안구,,석수동,37.416433,126.908034,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
3678,행원마을동아솔레시티,용인시 기흥구,,마북동,37.31224,127.112302,1.0,76.6,76.6,7.0,7.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.6,7.0,66.39999999999998,35.0,56.97999999999998
105172,서초네이처힐6단지,서초구,,양재동,37.461495,127.026712,,,,,,,16.0,76.86875,82.1,7.2,15.0,16,76.86875,82.1,7.2,15.0,시구,76.86875,7.2,67.47500000000002,36.0,58.03250000000001
105735,강남자곡힐스테이트,강남구,,세곡동,37.471168,127.088432,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
159781,e편한세상금빛그랑메종5단지,성남시 수정구,,단대동,37.443805,127.167995,3.0,70.63333333333334,74.0,1.0,0.3333333333333333,0.0,10.0,73.02000000000001,79.7,2.4,14.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,70.63333333333334,0.3333333333333333,42.53333333333336,1.6666666666666667,30.27333333333335
135404,영흥숲푸르지오파크비엔,수원시 영통구,,매탄동,37.263289,127.06682,5.0,73.58,79.5,17.0,3.4,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,73.58,3.4,54.31999999999999,17.0,43.124
126337,한양수자인평촌리버뷰,안양시 동안구,,비산동,37.392502,126.942108,1.0,69.6,69.6,1.0,1.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,69.6,1.0,38.39999999999998,5.0,28.37999999999998
